Frame 585: red, (799.4638671875, 521.5364990234375), (882.23974609375, 609.559814453125)
Frame 585: red, (958.0885009765625, 633.8869018554688), (1091.5794677734375, 720.0)
Frame 585: red, (1209.75, 273.0197448730469), (1280.0, 386.8472595214844)
Frame 585: red, (801.9183959960938, 190.36395263671875), (878.4152221679688, 307.78076171875)
Frame 585: blue, (367.4129638671875, 198.48464965820312), (442.776611328125, 304.0451354980469)
Frame 585: blue, (473.9302978515625, 192.55801391601562), (539.39697265625, 259.06597900390625)
Frame 585: red, (1038.924560546875, 201.22503662109375), (1082.610595703125, 265.7567138671875)
Frame 585: blue, (359.66290283203125, 254.70751953125), (447.58270263671875, 349.4481201171875)
Frame 585: red, (1133.18701171875, 528.43603515625), (1204.61865234375, 614.0653076171875)
Frame 585: blue, (345.7935791015625, 247.11334228515625), (435.1414794921875, 341.34039306640625)
Frame 588: blue, (93.58622741699219, 587.5084228515625), (207.61265563964844, 720.0)
Frame 588: blue, (251.345703125, 624.71875), (370.06719970703125, 720.0)
Frame 588: red, (799.6800537109375, 521.74365234375), (882.2257080078125, 609.41748046875)
Frame 588: red, (956.0927734375, 633.5535888671875), (1091.558349609375, 720.0)
Frame 588: blue, (365.64703369140625, 203.67245483398438), (442.09417724609375, 307.7153625488281)
Frame 588: red, (801.243896484375, 190.63304138183594), (878.373046875, 307.893310546875)
Frame 588: blue, (472.10491943359375, 194.08535766601562), (542.5985107421875, 263.812744140625)
Frame 588: red, (1188.8292236328125, 271.74658203125), (1279.7205810546875, 388.425537109375)
Frame 588: red, (1038.96240234375, 201.51873779296875), (1082.568603515625, 265.486083984375)
Frame 588: red, (1124.8851318359375, 532.5966796875), (1197.6776123046875, 616.864990234375)
Frame 588: blue, (293.10516357421875, 239.07135009765625), (389.8092041015625, 326.69647216796875)
Frame 588: blue, (350.75335693359375, 252.276123046875), (439.35675048828125, 342.27978515625)
Frame 591: blue, (93.53106689453125, 587.691650390625), (207.08163452148438, 720.0)
Frame 591: blue, (251.81106567382812, 624.9732666015625), (370.1404724121094, 720.0)
Frame 591: red, (799.7275390625, 521.8362426757812), (882.436767578125, 609.4804077148438)
Frame 591: red, (1159.508544921875, 271.8566589355469), (1265.7548828125, 381.2480773925781)
Frame 591: red, (800.9100952148438, 190.501220703125), (878.3040161132812, 307.5174560546875)
Frame 591: red, (951.229736328125, 630.68603515625), (1096.1065673828125, 720.0)
Frame 591: blue, (366.26458740234375, 200.8800506591797), (441.94097900390625, 305.61822509765625)
Frame 591: blue, (472.01031494140625, 194.07882690429688), (540.7869262695312, 262.5048828125)
Frame 591: red, (1038.8037109375, 201.41851806640625), (1082.9228515625, 265.4381103515625)
Frame 591: red, (1112.33154296875, 531.310302734375), (1186.58544921875, 619.336669921875)
Frame 591: blue, (358.19000244140625, 255.9486083984375), (446.13446044921875, 349.47216796875)
Frame 591: blue, (294.20721435546875, 237.5460205078125), (384.74200439453125, 327.32421875)
Frame 591: blue, (327.19940185546875, 245.39132690429688), (418.76629638671875, 338.0848083496094)
Frame 594: blue, (93.5884017944336, 587.2560424804688), (206.15420532226562, 720.0)
Frame 594: blue, (250.99517822265625, 625.1514892578125), (370.50128173828125, 720.0)
Frame 594: blue, (366.1705322265625, 202.83737182617188), (442.5775146484375, 306.3097229003906)
Frame 594: red, (800.080078125, 521.7374267578125), (883.05224609375, 609.3065185546875)
Frame 594: red, (802.6043701171875, 190.14402770996094), (878.9818115234375, 307.21142578125)
Frame 594: blue, (472.01019287109375, 194.00555419921875), (541.5712280273438, 263.1405334472656)
Frame 594: red, (1129.72705078125, 272.9591979980469), (1223.3955078125, 374.3547058105469)
Frame 594: red, (1040.1173095703125, 201.47055053710938), (1084.0445556640625, 265.3809509277344)
Frame 594: red, (1099.011474609375, 532.3688354492188), (1175.097900390625, 621.7001342773438)
Frame 594: red, (945.8900146484375, 628.4559326171875), (1100.644287109375, 720.0)
Frame 594: blue, (358.7313232421875, 257.08148193359375), (446.849609375, 349.6353759765625)
Frame 594: blue, (295.7373352050781, 237.4276123046875), (389.2803039550781, 327.6788330078125)
Frame 594: blue, (334.66156005859375, 246.09033203125), (425.4306640625, 341.5389404296875)
Frame 597: blue, (93.48143005371094, 587.02197265625), (206.26927185058594, 720.0)
Frame 597: blue, (251.0382537841797, 624.9340209960938), (370.30938720703125, 720.0)
Frame 597: blue, (365.09002685546875, 206.61624145507812), (443.06683349609375, 309.5286560058594)
Frame 597: blue, (470.50048828125, 194.52389526367188), (543.6998291015625, 267.8855895996094)
Frame 597: red, (799.9599609375, 521.645263671875), (882.655517578125, 609.170166015625)
Frame 597: red, (802.3928833007812, 190.3659210205078), (878.5372924804688, 307.07061767578125)
Frame 597: red, (1038.514404296875, 201.21121215820312), (1083.051025390625, 265.5992736816406)
Frame 597: red, (1094.0263671875, 531.3892822265625), (1167.76513671875, 624.6468505859375)
Frame 597: red, (1099.2005615234375, 266.9656066894531), (1188.3018798828125, 369.2473449707031)
Frame 597: blue, (294.309326171875, 239.14373779296875), (388.834716796875, 325.66339111328125)
Frame 597: red, (942.8851318359375, 625.1258544921875), (1106.2911376953125, 720.0)
Frame 597: blue, (350.289306640625, 251.96240234375), (440.654296875, 338.9779052734375)
Frame 600: blue, (93.70907592773438, 587.05419921875), (206.49288940429688, 720.0)
Frame 600: blue, (250.57150268554688, 624.8040161132812), (370.3077087402344, 720.0)
Frame 600: blue, (470.37774658203125, 194.67330932617188), (544.3234252929688, 268.0173645019531)
Frame 600: blue, (363.891845703125, 207.4947509765625), (442.4097900390625, 311.26568603515625)
Frame 600: red, (800.4703369140625, 521.4029541015625), (882.3472900390625, 609.0072021484375)
Frame 600: red, (801.806640625, 191.026611328125), (878.066650390625, 307.14337158203125)
Frame 600: red, (1038.4779052734375, 200.87576293945312), (1087.0423583984375, 267.4366149902344)
Frame 600: red, (1065.906494140625, 264.55511474609375), (1157.702392578125, 365.83721923828125)
Frame 600: blue, (294.8729248046875, 239.369384765625), (388.818115234375, 324.3641357421875)
Frame 600: red, (1091.7197265625, 533.124267578125), (1166.96533203125, 632.86376953125)
Frame 600: red, (942.547607421875, 623.0509033203125), (1112.255859375, 720.0)
Frame 600: blue, (351.51593017578125, 252.48220825195312), (440.437744140625, 336.0946960449219)
Frame 600: red, (955.949951171875, 271.0605163574219), (1028.513916015625, 342.2434997558594)
Frame 603: blue, (93.74065399169922, 587.3245849609375), (206.35894775390625, 720.0)
Frame 603: blue, (251.1667022705078, 625.103759765625), (370.20916748046875, 720.0)
Frame 603: blue, (469.9102783203125, 194.97161865234375), (544.19140625, 268.0285339355469)
Frame 603: red, (800.5994262695312, 521.505126953125), (882.1878051757812, 608.959228515625)
Frame 603: blue, (363.49755859375, 207.22616577148438), (442.33331298828125, 311.2400207519531)
Frame 603: red, (801.69384765625, 191.17176818847656), (878.5047607421875, 307.817626953125)
Frame 603: red, (1038.983154296875, 201.75592041015625), (1085.689697265625, 264.330078125)
Frame 603: red, (1092.4444580078125, 535.8690185546875), (1168.9273681640625, 641.5740966796875)
Frame 603: blue, (294.7558898925781, 238.653076171875), (388.5803527832031, 322.17724609375)
Frame 603: red, (942.3789672851562, 621.947021484375), (1113.44677734375, 720.0)
Frame 603: blue, (351.5064697265625, 252.74993896484375), (440.69976806640625, 337.32635498046875)
Frame 603: red, (1042.1767578125, 256.6297607421875), (1129.046875, 356.5679931640625)
Frame 606: blue, (93.07359313964844, 587.282470703125), (206.70326232910156, 720.0)
Frame 606: blue, (250.9910888671875, 625.162109375), (370.58477783203125, 720.0)
Frame 606: blue, (366.78350830078125, 199.28323364257812), (442.56512451171875, 304.5289611816406)
Frame 606: red, (800.5720825195312, 521.177001953125), (882.4695434570312, 608.96826171875)
Frame 606: red, (801.3818359375, 191.8410186767578), (879.000244140625, 307.92901611328125)
Frame 606: blue, (473.5579833984375, 192.42327880859375), (539.3743286132812, 259.0305480957031)
Frame 606: red, (1042.49755859375, 199.56826782226562), (1088.37158203125, 261.14593505859375)
Frame 606: blue, (357.10528564453125, 255.39593505859375), (447.56072998046875, 353.89007568359375)
Frame 606: red, (1092.94970703125, 541.4598999023438), (1167.65869140625, 644.0543823242188)
Frame 606: red, (940.9257202148438, 620.49853515625), (1115.68212890625, 720.0)
Frame 606: red, (975.0745849609375, 251.73779296875), (1094.4310302734375, 355.9166259765625)
Frame 609: blue, (93.13682556152344, 586.92431640625), (206.6679229736328, 720.0)
Frame 609: blue, (250.6522216796875, 624.9473266601562), (370.01708984375, 720.0)
Frame 609: blue, (470.478271484375, 195.49154663085938), (545.3253173828125, 269.8277893066406)
Frame 609: red, (800.096923828125, 521.454345703125), (882.120849609375, 608.8203125)
Frame 609: red, (801.343994140625, 191.2781219482422), (878.829345703125, 308.61822509765625)
Frame 609: red, (1044.8682861328125, 200.8050537109375), (1088.0372314453125, 265.64996337890625)
Frame 609: blue, (362.6715087890625, 210.57537841796875), (442.6512451171875, 314.49407958984375)
Frame 609: red, (943.6793212890625, 620.862060546875), (1112.8707275390625, 720.0)
Frame 609: red, (1091.900634765625, 534.1346435546875), (1166.365966796875, 644.5352783203125)
Frame 609: blue, (305.4786376953125, 231.68438720703125), (394.084716796875, 323.5994873046875)
Frame 609: red, (977.1891479492188, 250.37167358398438), (1076.204345703125, 353.7437438964844)
Frame 612: blue, (93.46942138671875, 586.9266357421875), (206.73416137695312, 720.0)
Frame 612: blue, (470.5076904296875, 196.76605224609375), (545.5921630859375, 270.47174072265625)
Frame 612: blue, (250.26583862304688, 624.5387573242188), (369.9933166503906, 720.0)
Frame 612: red, (799.9552001953125, 521.4142456054688), (882.1890869140625, 608.8290405273438)
Frame 612: red, (800.678466796875, 190.7449188232422), (878.533203125, 308.71661376953125)
Frame 612: blue, (361.9593811035156, 211.09637451171875), (442.4531555175781, 314.28839111328125)
Frame 612: red, (1038.5980224609375, 203.8313751220703), (1081.6558837890625, 266.06085205078125)
Frame 612: blue, (300.74505615234375, 231.62464904785156), (392.41192626953125, 319.687744140625)
Frame 612: red, (943.7708740234375, 621.1470947265625), (1110.6802978515625, 720.0)
Frame 612: red, (1091.248291015625, 533.7808837890625), (1164.717529296875, 642.9476318359375)
Frame 612: red, (965.5506591796875, 253.09381103515625), (1071.7122802734375, 350.33343505859375)
Frame 615: blue, (93.56036376953125, 587.4827880859375), (206.38656616210938, 720.0)
Frame 615: blue, (250.61734008789062, 624.970458984375), (370.1103210449219, 720.0)
Frame 615: blue, (470.39227294921875, 196.7915802001953), (545.8779907226562, 270.52130126953125)
Frame 615: red, (799.9725341796875, 521.5545043945312), (882.3421630859375, 608.7783813476562)
Frame 615: red, (800.8214721679688, 190.43972778320312), (879.3781127929688, 309.2746276855469)
Frame 615: blue, (364.32562255859375, 209.00909423828125), (442.45721435546875, 312.051025390625)
Frame 615: blue, (303.43994140625, 234.41180419921875), (392.88385009765625, 321.6422119140625)
Frame 615: red, (1039.345458984375, 198.46914672851562), (1084.215087890625, 265.44024658203125)
Frame 615: red, (1091.23291015625, 534.89111328125), (1162.62158203125, 640.667724609375)
Frame 615: red, (943.6289672851562, 621.416748046875), (1111.55419921875, 720.0)
Frame 615: red, (973.7911376953125, 252.2010498046875), (1067.1112060546875, 350.3951416015625)
Frame 618: blue, (93.59271240234375, 587.32275390625), (206.40087890625, 720.0)
Frame 618: blue, (250.8375244140625, 625.108642578125), (370.4515380859375, 720.0)
Frame 618: blue, (366.3460693359375, 202.95443725585938), (443.023681640625, 306.9168395996094)
Frame 618: red, (800.099609375, 521.6378173828125), (882.617431640625, 608.8714599609375)
Frame 618: red, (800.9501953125, 190.42288208007812), (879.02880859375, 309.2519226074219)
Frame 618: blue, (471.2608642578125, 193.749755859375), (544.0553588867188, 266.12457275390625)
Frame 618: red, (942.0703125, 621.5662841796875), (1112.05517578125, 720.0)
Frame 618: red, (1038.8807373046875, 197.89524841308594), (1083.8892822265625, 266.15380859375)
Frame 618: red, (1091.3935546875, 535.4708251953125), (1162.3212890625, 637.9490966796875)
Frame 618: blue, (297.84130859375, 238.33172607421875), (387.4561767578125, 326.42327880859375)
Frame 618: red, (973.318603515625, 251.3370361328125), (1065.575439453125, 350.1890869140625)
Frame 618: blue, (353.32452392578125, 253.09515380859375), (443.00494384765625, 343.40045166015625)
Frame 621: blue, (93.78164672851562, 586.7171630859375), (206.41766357421875, 720.0)
Frame 621: blue, (250.88031005859375, 624.8028564453125), (370.3165283203125, 720.0)
Frame 621: blue, (365.5830078125, 205.08119201660156), (442.980224609375, 310.7271728515625)
Frame 621: red, (799.8607788085938, 521.5419921875), (882.4265747070312, 608.904296875)
Frame 621: blue, (470.72686767578125, 194.400390625), (544.9729614257812, 268.56182861328125)
Frame 621: red, (801.4766235351562, 189.69122314453125), (879.0098266601562, 309.2335205078125)
Frame 621: red, (943.1461181640625, 621.6273193359375), (1110.3514404296875, 720.0)
Frame 621: blue, (301.26617431640625, 232.85186767578125), (390.84967041015625, 322.96710205078125)
Frame 621: red, (1038.9320068359375, 199.97520446777344), (1083.6988525390625, 266.7830810546875)
Frame 621: red, (1090.6497802734375, 534.6592407226562), (1160.9136962890625, 636.7257690429688)
Frame 621: red, (968.3387451171875, 252.20233154296875), (1066.7213134765625, 349.99884033203125)
Frame 621: blue, (354.62249755859375, 252.49948120117188), (445.39617919921875, 337.4973449707031)
Frame 624: blue, (93.84843444824219, 586.6669921875), (206.51564025878906, 720.0)
Frame 624: blue, (250.75057983398438, 624.8504028320312), (370.3246765136719, 720.0)
Frame 624: red, (799.720703125, 521.337158203125), (882.4678955078125, 609.010986328125)
Frame 624: blue, (365.8238525390625, 202.0325927734375), (441.671875, 309.6805419921875)
Frame 624: blue, (471.07037353515625, 193.76119995117188), (544.6172485351562, 266.5083923339844)
Frame 624: red, (800.4658203125, 187.6260986328125), (879.941162109375, 310.26495361328125)
Frame 624: red, (943.2979736328125, 621.6595458984375), (1110.3961181640625, 720.0)
Frame 624: red, (1040.1644287109375, 198.841796875), (1083.8717041015625, 267.029052734375)
Frame 624: red, (1091.077880859375, 535.1947631835938), (1160.094482421875, 636.3577270507812)
Frame 624: blue, (300.8399658203125, 233.15570068359375), (389.5833740234375, 325.62322998046875)
Frame 624: red, (968.0379638671875, 251.52728271484375), (1065.3424072265625, 348.26104736328125)
Frame 624: blue, (358.62469482421875, 256.6943359375), (446.36712646484375, 347.308349609375)
Frame 627: blue, (93.9931640625, 587.2084350585938), (206.28439331054688, 720.0)
Frame 627: blue, (251.48507690429688, 625.1351318359375), (370.5623474121094, 720.0)
Frame 627: red, (799.67919921875, 521.015625), (882.73193359375, 609.10498046875)
Frame 627: red, (801.6051635742188, 189.56161499023438), (879.1554565429688, 309.4773864746094)
Frame 627: blue, (367.35076904296875, 196.586181640625), (440.8590087890625, 303.3218994140625)
Frame 627: blue, (472.6268310546875, 194.066162109375), (540.2056884765625, 261.10772705078125)
Frame 627: blue, (359.6045227050781, 253.1170654296875), (449.2867736816406, 352.4505615234375)
Frame 627: red, (942.2041625976562, 621.6427001953125), (1112.8603515625, 720.0)
Frame 627: red, (1040.1314697265625, 199.81121826171875), (1083.5374755859375, 267.2542724609375)
Frame 627: red, (971.576416015625, 252.1783447265625), (1065.400146484375, 348.134765625)
Frame 627: red, (1090.0040283203125, 535.937255859375), (1159.4354248046875, 636.39892578125)
Frame 627: blue, (297.68780517578125, 232.13623046875), (386.30987548828125, 328.5166015625)
Frame 630: blue, (94.13626098632812, 586.9281005859375), (206.68722534179688, 720.0)
Frame 630: blue, (251.3321075439453, 625.2506103515625), (370.85345458984375, 720.0)
Frame 630: red, (800.9755859375, 520.5155029296875), (881.51513671875, 608.8885498046875)
Frame 630: red, (801.5027465820312, 190.47821044921875), (878.9695434570312, 309.091064453125)
Frame 630: blue, (475.89080810546875, 192.55111694335938), (536.5206909179688, 254.47366333007812)
Frame 630: blue, (371.1025085449219, 191.43853759765625), (442.2558288574219, 297.73577880859375)
Frame 630: red, (971.97900390625, 252.63116455078125), (1065.71826171875, 346.92718505859375)
Frame 630: blue, (360.4901123046875, 253.6568603515625), (449.4390869140625, 352.21337890625)
Frame 630: red, (1039.9744873046875, 200.47344970703125), (1083.3997802734375, 267.4544677734375)
Frame 630: red, (1088.7657470703125, 535.8328857421875), (1157.9046630859375, 636.0640869140625)
Frame 630: red, (940.1429443359375, 620.8687744140625), (1114.3326416015625, 720.0)
Frame 633: blue, (93.6808090209961, 586.323486328125), (207.09103393554688, 720.0)
Frame 633: blue, (251.17367553710938, 625.03125), (370.5538024902344, 720.0)
Frame 633: blue, (368.807861328125, 194.46426391601562), (443.203857421875, 302.8611755371094)
Frame 633: red, (799.4752197265625, 520.9515380859375), (882.4285888671875, 609.2308349609375)
Frame 633: red, (800.9157104492188, 188.42214965820312), (880.1273803710938, 309.8613586425781)
Frame 633: blue, (474.0189208984375, 192.50442504882812), (538.7052001953125, 258.1589660644531)
Frame 633: blue, (359.6568908691406, 253.8726806640625), (450.2732849121094, 352.837890625)
Frame 633: red, (970.945068359375, 253.05322265625), (1064.9647216796875, 347.362548828125)
Frame 633: red, (1038.9443359375, 199.9049072265625), (1082.9833984375, 267.13824462890625)
Frame 633: red, (941.8471069335938, 621.4408569335938), (1112.15234375, 720.0)
Frame 633: red, (1089.554931640625, 536.206298828125), (1156.187744140625, 634.32666015625)
Frame 636: blue, (93.60828399658203, 585.97314453125), (207.16864013671875, 720.0)
Frame 636: blue, (251.1179656982422, 624.9102783203125), (370.62835693359375, 720.0)
Frame 636: red, (800.5390625, 520.3964233398438), (881.2774658203125, 609.0735473632812)
Frame 636: red, (800.8942260742188, 189.25296020507812), (880.0457153320312, 309.8979187011719)
Frame 636: blue, (369.5408630371094, 193.17457580566406), (441.9815368652344, 300.8817138671875)
Frame 636: blue, (359.7018737792969, 253.5220947265625), (449.4800720214844, 353.7705078125)
Frame 636: blue, (474.190673828125, 192.82925415039062), (537.8563232421875, 256.80596923828125)
Frame 636: red, (970.1278076171875, 253.6571044921875), (1064.3958740234375, 347.83502197265625)
Frame 636: red, (1039.21240234375, 200.22811889648438), (1083.066162109375, 267.0768737792969)
Frame 636: red, (941.595947265625, 621.42431640625), (1111.2333984375, 720.0)
Frame 636: red, (1090.4573974609375, 536.54345703125), (1155.8980712890625, 633.97900390625)
Frame 639: blue, (93.82161712646484, 586.287353515625), (207.08822631835938, 720.0)
Frame 639: blue, (251.57623291015625, 625.128662109375), (370.79473876953125, 720.0)
Frame 639: red, (800.68212890625, 520.1512451171875), (881.467041015625, 609.1942138671875)
Frame 639: red, (801.7330322265625, 190.71420288085938), (879.2601318359375, 309.4556579589844)
Frame 639: blue, (371.99188232421875, 191.46176147460938), (441.74810791015625, 297.2190246582031)
Frame 639: blue, (474.09478759765625, 193.200927734375), (536.3558959960938, 255.26385498046875)
Frame 639: red, (970.6767578125, 253.43548583984375), (1064.7569580078125, 347.4193115234375)
Frame 639: red, (1039.6522216796875, 199.74404907226562), (1083.7183837890625, 267.3307189941406)
Frame 639: blue, (362.0921936035156, 252.609130859375), (449.9731140136719, 351.5809326171875)
Frame 639: red, (941.0162353515625, 621.2303466796875), (1111.4376220703125, 720.0)
Frame 639: red, (1090.1424560546875, 536.79541015625), (1156.0447998046875, 634.6162109375)
Frame 642: blue, (93.94679260253906, 586.4384765625), (206.78477478027344, 720.0)
Frame 642: blue, (251.37728881835938, 625.234619140625), (370.8033752441406, 720.0)
Frame 642: red, (800.854248046875, 189.476318359375), (880.1700439453125, 309.73077392578125)
Frame 642: red, (800.8387451171875, 520.2727661132812), (881.43359375, 609.1932983398438)
Frame 642: blue, (372.64703369140625, 191.37193298339844), (443.2999267578125, 297.092041015625)
Frame 642: blue, (475.41278076171875, 192.30108642578125), (536.9541625976562, 255.42047119140625)
Frame 642: blue, (361.2613525390625, 253.17938232421875), (450.465576171875, 352.02587890625)
Frame 642: red, (970.3626708984375, 254.1231689453125), (1064.6622314453125, 347.36834716796875)
Frame 642: red, (941.5051879882812, 621.303466796875), (1111.914306640625, 720.0)
Frame 642: red, (1039.59033203125, 199.97039794921875), (1083.6826171875, 267.27349853515625)
Frame 642: red, (1090.39453125, 536.5567626953125), (1155.891357421875, 634.8194580078125)
Frame 645: blue, (93.78779602050781, 586.1380615234375), (206.8943634033203, 720.0)
Frame 645: blue, (251.4886932373047, 625.017822265625), (370.65386962890625, 720.0)
Frame 645: red, (801.2586669921875, 189.39358520507812), (880.2615966796875, 309.7505187988281)
Frame 645: red, (800.5475463867188, 520.3211669921875), (881.1919555664062, 609.0379638671875)
Frame 645: blue, (370.765869140625, 192.66885375976562), (443.15771484375, 299.7110290527344)
Frame 645: blue, (475.01654052734375, 192.40194702148438), (537.5370483398438, 256.3470764160156)
Frame 645: red, (941.2640380859375, 621.3831787109375), (1110.7445068359375, 720.0)
Frame 645: red, (969.4239501953125, 254.54067993164062), (1064.1241455078125, 347.9502258300781)
Frame 645: blue, (358.5068054199219, 253.9019775390625), (449.3951721191406, 352.8194580078125)
Frame 645: red, (1039.06884765625, 200.98306274414062), (1083.50537109375, 267.2563781738281)
Frame 645: red, (1090.77685546875, 536.1535034179688), (1155.6484375, 634.1693725585938)
Frame 648: blue, (93.80953979492188, 586.0555419921875), (206.76092529296875, 720.0)
Frame 648: blue, (251.1747589111328, 624.7425537109375), (370.70599365234375, 720.0)
Frame 648: red, (800.6763916015625, 189.0081787109375), (880.10546875, 309.41778564453125)
Frame 648: red, (800.4254150390625, 520.2190551757812), (881.2457275390625, 609.0249633789062)
Frame 648: blue, (370.87884521484375, 192.6977996826172), (442.06158447265625, 298.11956787109375)
Frame 648: blue, (474.74688720703125, 192.62026977539062), (537.7297973632812, 256.7212829589844)
Frame 648: red, (941.0704345703125, 621.4215087890625), (1111.3739013671875, 720.0)
Frame 648: blue, (360.8917236328125, 252.7403564453125), (448.698486328125, 350.3443603515625)
Frame 648: red, (1039.3233642578125, 201.07728576660156), (1083.7711181640625, 267.3095703125)
Frame 648: red, (969.9534912109375, 254.66058349609375), (1064.0489501953125, 346.90948486328125)
Frame 648: red, (1090.6591796875, 535.93603515625), (1155.82763671875, 633.98828125)
Frame 651: blue, (94.16510772705078, 586.6576538085938), (206.44708251953125, 720.0)
Frame 651: blue, (251.61517333984375, 625.0767822265625), (370.4935302734375, 720.0)
Frame 651: red, (800.468994140625, 189.1109619140625), (880.13134765625, 309.36663818359375)
Frame 651: red, (800.5631103515625, 520.294189453125), (881.3155517578125, 608.888916015625)
Frame 651: blue, (369.271728515625, 194.5723114013672), (441.8973388671875, 301.30072021484375)
Frame 651: red, (941.0572509765625, 621.8966064453125), (1112.9332275390625, 720.0)
Frame 651: blue, (473.1395263671875, 193.80990600585938), (538.4735107421875, 258.4592590332031)
Frame 651: blue, (359.23516845703125, 254.6175537109375), (448.02105712890625, 352.166748046875)
Frame 651: red, (1039.4151611328125, 200.9069366455078), (1083.8135986328125, 267.33538818359375)
Frame 651: red, (969.6912841796875, 254.46728515625), (1063.896484375, 347.015869140625)
Frame 651: red, (1090.4932861328125, 536.2115478515625), (1156.2237548828125, 633.9051513671875)
Frame 651: blue, (297.00775146484375, 234.1600341796875), (385.494384765625, 328.2760009765625)
Frame 651: blue, (346.6572265625, 246.03378295898438), (437.788818359375, 342.3595275878906)
Frame 654: blue, (93.99295043945312, 586.847900390625), (206.49679565429688, 720.0)
Frame 654: blue, (251.4581756591797, 625.016357421875), (370.39373779296875, 720.0)
Frame 654: blue, (367.9397888183594, 197.2587890625), (443.2698059082031, 302.7236328125)
Frame 654: red, (800.8270874023438, 189.3309783935547), (880.1809692382812, 309.27752685546875)
Frame 654: red, (800.7297973632812, 520.7298583984375), (881.2440795898438, 608.779052734375)
Frame 654: blue, (473.8731689453125, 193.04415893554688), (539.407958984375, 259.54962158203125)
Frame 654: red, (940.8419799804688, 621.96923828125), (1113.564208984375, 720.0)
Frame 654: red, (970.1627197265625, 252.06973266601562), (1064.5980224609375, 347.1039733886719)
Frame 654: red, (1040.2664794921875, 200.9148406982422), (1083.9708251953125, 267.03875732421875)
Frame 654: blue, (357.59716796875, 255.76043701171875), (447.39715576171875, 352.40032958984375)
Frame 654: red, (1089.56201171875, 536.03271484375), (1156.635986328125, 633.99658203125)
Frame 654: blue, (293.98345947265625, 236.3475341796875), (386.25201416015625, 329.23779296875)
Frame 654: blue, (310.5499267578125, 244.78826904296875), (405.6585693359375, 338.59722900390625)
Frame 657: blue, (94.14187622070312, 586.738525390625), (206.86996459960938, 720.0)
Frame 657: blue, (251.37127685546875, 624.7850341796875), (369.56329345703125, 720.0)
Frame 657: blue, (471.1424560546875, 197.52587890625), (546.235595703125, 270.5941162109375)
Frame 657: red, (799.8624267578125, 521.4019165039062), (881.8436279296875, 608.8219604492188)
Frame 657: red, (801.6500244140625, 186.71682739257812), (880.6715087890625, 309.5701599121094)
Frame 657: blue, (361.65350341796875, 211.59542846679688), (444.0194091796875, 314.3307800292969)
Frame 657: blue, (294.1497497558594, 238.449951171875), (390.2397155761719, 329.368896484375)
Frame 657: red, (946.6318359375, 622.8958740234375), (1111.205810546875, 720.0)
Frame 657: red, (969.8189697265625, 253.044677734375), (1064.8670654296875, 347.4842529296875)
Frame 657: red, (1040.565185546875, 200.15634155273438), (1084.132080078125, 265.7074890136719)
Frame 657: red, (1089.529296875, 537.0794677734375), (1158.65576171875, 635.6395263671875)
Frame 660: blue, (94.08988952636719, 586.6353149414062), (206.91578674316406, 720.0)
Frame 660: blue, (251.00149536132812, 624.4008178710938), (369.2654113769531, 720.0)
Frame 660: blue, (471.325439453125, 199.3594512939453), (546.758056640625, 270.34991455078125)
Frame 660: red, (802.240966796875, 185.70086669921875), (881.0731201171875, 309.62725830078125)
Frame 660: red, (800.0263061523438, 521.3582763671875), (881.8582153320312, 608.7037353515625)
Frame 660: blue, (360.96600341796875, 214.61566162109375), (444.37554931640625, 316.83349609375)
Frame 660: red, (1039.0404052734375, 201.0889892578125), (1083.0968017578125, 265.86114501953125)
Frame 660: blue, (293.7452392578125, 237.93475341796875), (391.6673583984375, 330.31024169921875)
Frame 660: red, (949.2886352539062, 623.27587890625), (1109.7158203125, 720.0)
Frame 660: red, (970.659912109375, 250.77197265625), (1067.474365234375, 347.81549072265625)
Frame 660: red, (1088.9710693359375, 537.5181884765625), (1159.3673095703125, 635.3511962890625)
Frame 663: blue, (94.1029052734375, 586.6190795898438), (206.38796997070312, 720.0)
Frame 663: blue, (251.37234497070312, 624.6136474609375), (369.1527404785156, 720.0)
Frame 663: red, (802.6158447265625, 185.98121643066406), (881.310791015625, 309.8831787109375)
Frame 663: blue, (471.076416015625, 200.60719299316406), (546.7343139648438, 270.2215576171875)
Frame 663: red, (800.3172607421875, 521.389404296875), (882.0394287109375, 608.80322265625)
Frame 663: blue, (292.1192932128906, 238.1414794921875), (391.1282653808594, 332.203857421875)
Frame 663: blue, (360.46038818359375, 215.03819274902344), (444.72064208984375, 317.6611328125)
Frame 663: red, (951.0202026367188, 623.7365112304688), (1109.740478515625, 720.0)
Frame 663: red, (1089.8426513671875, 539.14794921875), (1161.2073974609375, 635.890380859375)
Frame 663: red, (1044.067138671875, 202.10198974609375), (1087.293701171875, 264.058349609375)
Frame 663: red, (976.378173828125, 250.46209716796875), (1074.073486328125, 349.44964599609375)
Frame 666: blue, (94.22953033447266, 586.3795166015625), (206.39358520507812, 720.0)
Frame 666: blue, (251.30853271484375, 624.500732421875), (369.2205810546875, 720.0)
Frame 666: red, (802.979736328125, 186.00888061523438), (881.3387451171875, 309.9086608886719)
Frame 666: blue, (471.6146240234375, 199.5208282470703), (546.8311157226562, 269.87396240234375)
Frame 666: blue, (292.4573974609375, 239.25546264648438), (390.9224853515625, 333.7243347167969)
Frame 666: red, (800.5445556640625, 521.5162353515625), (882.0523681640625, 608.7613525390625)
